NOUN,VERB,ADJ,ADV,generated,PERSON,ORGANIZATION,GPE,LOCATION,GSP,FACILITY
91,66,39,30,1,1.0,1.0,1.0,0.0,0.0,0.0
97,61,50,25,1,0.0,0.0,0.0,0.0,0.0,0.0
110,56,40,20,1,1.0,3.0,1.0,0.0,0.0,0.0
83,70,43,23,1,0.0,1.0,0.0,0.0,0.0,0.0
106,58,42,17,1,1.0,2.0,1.0,0.0,0.0,0.0
85,71,38,33,1,0.0,0.0,0.0,0.0,0.0,0.0
97,63,43,18,1,1.0,1.0,2.0,0.0,0.0,0.0
118,58,38,19,1,7.0,4.0,1.0,1.0,0.0,0.0
76,78,38,24,1,0.0,0.0,0.0,0.0,0.0,0.0
101,62,46,11,1,0.0,0.0,0.0,0.0,0.0,0.0
95,69,48,25,1,0.0,0.0,0.0,0.0,0.0,0.0
85,74,38,35,1,0.0,0.0,0.0,0.0,0.0,0.0
75,75,37,36,1,0.0,0.0,0.0,0.0,0.0,0.0
98,57,33,37,1,4.0,0.0,1.0,0.0,0.0,0.0
99,72,36,23,1,1.0,0.0,0.0,0.0,0.0,0.0
93,75,25,28,1,0.0,0.0,0.0,0.0,0.0,0.0
69,55,32,21,1,0.0,0.0,0.0,0.0,0.0,0.0
84,64,45,29,1,1.0,0.0,0.0,0.0,0.0,0.0
86,47,41,32,1,0.0,1.0,0.0,0.0,0.0,0.0
82,65,43,62,1,1.0,0.0,0.0,0.0,0.0,0.0
93,63,40,21,1,0.0,0.0,0.0,0.0,0.0,0.0
116,50,47,14,1,0.0,2.0,0.0,0.0,0.0,0.0
95,56,35,25,1,0.0,2.0,0.0,0.0,0.0,0.0
96,66,42,31,1,0.0,0.0,1.0,0.0,0.0,0.0
109,67,45,22,1,0.0,0.0,0.0,0.0,0.0,0.0
101,68,35,21,1,0.0,0.0,0.0,0.0,0.0,0.0
100,59,46,13,1,0.0,0.0,1.0,0.0,0.0,0.0
78,54,44,25,1,1.0,0.0,0.0,0.0,0.0,0.0
90,78,46,26,1,0.0,0.0,0.0,0.0,0.0,0.0
105,59,40,18,1,1.0,3.0,0.0,0.0,0.0,0.0
83,65,28,21,1,1.0,0.0,1.0,0.0,0.0,0.0
79,52,35,24,1,1.0,1.0,0.0,0.0,0.0,0.0
102,54,36,18,1,3.0,4.0,5.0,0.0,0.0,0.0
94,70,45,27,1,1.0,0.0,0.0,0.0,0.0,0.0
105,55,44,23,1,1.0,0.0,0.0,0.0,0.0,0.0
94,69,47,19,1,2.0,1.0,0.0,0.0,0.0,0.0
99,52,41,25,1,0.0,2.0,0.0,0.0,0.0,0.0
114,63,39,24,1,1.0,0.0,0.0,0.0,0.0,0.0
111,49,48,9,1,7.0,2.0,3.0,0.0,0.0,1.0
110,68,37,26,1,0.0,0.0,1.0,0.0,0.0,0.0
92,70,46,38,1,1.0,0.0,0.0,0.0,0.0,0.0
88,49,32,18,1,1.0,1.0,0.0,0.0,0.0,0.0
89,68,50,23,1,0.0,0.0,0.0,0.0,0.0,0.0
106,66,43,29,1,0.0,0.0,1.0,0.0,0.0,0.0
98,58,47,30,1,0.0,3.0,0.0,0.0,0.0,0.0
92,60,39,32,1,0.0,0.0,1.0,0.0,0.0,0.0
100,62,42,21,1,0.0,0.0,1.0,0.0,0.0,0.0
99,55,34,25,1,1.0,3.0,3.0,1.0,0.0,2.0
91,68,41,14,1,3.0,1.0,1.0,0.0,0.0,0.0
94,63,42,27,1,0.0,2.0,1.0,0.0,0.0,0.0
106,61,34,26,1,3.0,5.0,0.0,0.0,0.0,0.0
101,67,39,24,1,0.0,1.0,0.0,0.0,0.0,0.0
107,55,34,21,1,2.0,0.0,0.0,0.0,0.0,0.0
75,57,42,29,1,0.0,0.0,1.0,0.0,0.0,0.0
90,66,45,29,1,1.0,0.0,0.0,0.0,0.0,0.0
89,48,45,23,1,0.0,0.0,1.0,0.0,0.0,0.0
96,58,42,23,1,7.0,1.0,0.0,0.0,0.0,0.0
117,68,47,21,1,1.0,0.0,1.0,0.0,0.0,0.0
81,78,30,34,1,0.0,0.0,0.0,0.0,0.0,0.0
106,59,46,24,1,0.0,1.0,0.0,0.0,0.0,0.0
99,67,33,27,1,0.0,0.0,0.0,0.0,0.0,0.0
87,67,45,26,1,0.0,0.0,0.0,0.0,0.0,0.0
70,55,31,28,1,1.0,1.0,0.0,0.0,0.0,0.0
111,59,52,24,1,0.0,0.0,0.0,0.0,0.0,0.0
102,60,50,26,1,0.0,0.0,0.0,0.0,0.0,0.0
128,56,44,23,1,0.0,1.0,1.0,0.0,0.0,0.0
104,61,55,23,1,0.0,0.0,2.0,0.0,0.0,0.0
118,69,31,26,1,0.0,0.0,1.0,0.0,0.0,0.0
73,67,28,28,1,0.0,0.0,2.0,0.0,0.0,0.0
91,58,40,29,1,0.0,0.0,0.0,0.0,0.0,0.0
87,57,44,28,1,0.0,1.0,3.0,0.0,0.0,0.0
98,65,58,24,1,0.0,0.0,0.0,0.0,0.0,0.0
92,72,49,28,1,1.0,0.0,0.0,0.0,0.0,0.0
66,65,33,38,1,1.0,0.0,1.0,0.0,0.0,0.0
91,66,41,33,1,0.0,1.0,0.0,0.0,0.0,0.0
119,52,45,19,1,0.0,2.0,1.0,0.0,0.0,0.0
97,55,36,20,1,5.0,0.0,1.0,0.0,0.0,0.0
101,62,31,26,1,1.0,0.0,1.0,0.0,0.0,0.0
95,69,32,24,1,1.0,0.0,0.0,0.0,0.0,0.0
114,63,42,22,1,2.0,1.0,2.0,0.0,0.0,0.0
96,64,48,31,1,0.0,2.0,0.0,0.0,0.0,0.0
93,54,40,14,1,1.0,0.0,0.0,0.0,0.0,0.0
91,69,37,35,1,0.0,0.0,0.0,0.0,0.0,0.0
113,55,48,23,1,0.0,0.0,0.0,0.0,0.0,0.0
118,56,40,15,1,0.0,1.0,0.0,0.0,0.0,0.0
85,66,37,29,1,0.0,0.0,0.0,0.0,0.0,0.0
99,61,45,22,1,0.0,1.0,0.0,0.0,0.0,0.0
91,65,35,31,1,0.0,0.0,0.0,0.0,0.0,0.0
92,60,45,24,1,0.0,1.0,0.0,0.0,0.0,0.0
112,56,42,13,1,0.0,1.0,1.0,0.0,0.0,0.0
95,73,34,24,1,0.0,0.0,0.0,0.0,0.0,0.0
100,60,43,30,1,1.0,0.0,0.0,0.0,0.0,0.0
94,67,37,30,1,1.0,0.0,0.0,0.0,0.0,0.0
99,50,29,28,1,6.0,2.0,4.0,0.0,0.0,0.0
104,62,43,22,1,6.0,0.0,0.0,0.0,0.0,0.0
100,60,44,17,1,1.0,2.0,0.0,0.0,0.0,0.0
111,67,48,22,1,3.0,2.0,0.0,0.0,0.0,0.0
89,60,33,22,1,1.0,1.0,0.0,0.0,0.0,0.0
119,46,35,31,1,6.0,5.0,3.0,0.0,0.0,0.0
109,66,31,39,1,0.0,0.0,1.0,0.0,0.0,0.0
99,56,34,30,1,3.0,2.0,1.0,0.0,0.0,0.0
114,51,48,21,1,1.0,2.0,1.0,0.0,0.0,0.0
106,52,51,21,1,0.0,0.0,0.0,0.0,0.0,0.0
115,55,55,14,1,1.0,0.0,0.0,0.0,0.0,0.0
113,59,34,25,1,2.0,2.0,1.0,1.0,0.0,0.0
96,65,45,29,1,0.0,1.0,0.0,0.0,0.0,0.0
89,64,42,36,1,0.0,1.0,0.0,0.0,0.0,0.0
103,63,33,21,1,0.0,1.0,3.0,0.0,0.0,0.0
101,54,36,24,1,2.0,0.0,1.0,0.0,0.0,0.0
92,68,49,22,1,1.0,1.0,1.0,0.0,0.0,0.0
91,55,60,28,1,0.0,3.0,2.0,0.0,0.0,0.0
106,68,42,27,1,1.0,0.0,0.0,0.0,0.0,0.0
106,65,46,25,1,0.0,0.0,0.0,0.0,0.0,0.0
116,57,49,23,1,0.0,3.0,1.0,0.0,0.0,0.0
87,66,39,23,1,0.0,0.0,0.0,0.0,0.0,0.0
89,71,31,33,1,3.0,3.0,2.0,0.0,0.0,0.0
101,57,49,24,1,0.0,3.0,0.0,0.0,0.0,0.0
103,63,37,26,1,1.0,1.0,1.0,0.0,0.0,0.0
96,70,47,22,1,0.0,0.0,0.0,0.0,0.0,0.0
94,58,40,26,1,1.0,0.0,1.0,0.0,0.0,0.0
96,67,43,24,1,0.0,1.0,0.0,0.0,0.0,0.0
108,54,40,20,1,1.0,4.0,0.0,0.0,0.0,0.0
100,55,43,24,1,3.0,3.0,1.0,0.0,0.0,0.0
101,65,33,15,1,0.0,0.0,0.0,0.0,0.0,0.0
117,52,40,29,1,6.0,4.0,9.0,0.0,0.0,0.0
124,52,43,21,1,0.0,2.0,1.0,0.0,0.0,0.0
111,55,43,31,1,2.0,4.0,0.0,0.0,0.0,0.0
78,72,38,32,1,1.0,0.0,0.0,0.0,0.0,0.0
107,51,48,21,1,2.0,0.0,0.0,0.0,0.0,0.0
90,55,33,27,1,1.0,0.0,2.0,0.0,0.0,0.0
95,65,50,19,1,0.0,0.0,0.0,0.0,0.0,0.0
89,73,30,30,1,1.0,0.0,0.0,0.0,0.0,0.0
104,57,51,17,1,0.0,0.0,0.0,0.0,0.0,0.0
98,65,43,15,1,0.0,0.0,0.0,0.0,0.0,0.0
93,68,52,28,1,1.0,0.0,0.0,0.0,0.0,0.0
104,68,35,23,1,0.0,0.0,2.0,0.0,0.0,0.0
106,55,48,17,1,2.0,0.0,1.0,0.0,0.0,0.0
97,59,36,27,1,0.0,0.0,1.0,0.0,0.0,0.0
92,67,57,19,1,0.0,0.0,0.0,0.0,0.0,0.0
100,55,36,40,1,3.0,0.0,2.0,0.0,0.0,0.0
97,61,47,39,1,1.0,0.0,0.0,0.0,0.0,0.0
108,71,45,32,1,1.0,1.0,0.0,0.0,0.0,0.0
93,65,47,19,1,0.0,0.0,0.0,0.0,0.0,0.0
97,52,55,17,1,0.0,0.0,0.0,0.0,0.0,0.0
106,54,45,14,1,1.0,4.0,0.0,0.0,0.0,0.0
83,65,45,31,1,2.0,1.0,0.0,0.0,0.0,0.0
109,57,40,26,1,1.0,0.0,0.0,0.0,0.0,0.0
111,60,37,24,1,0.0,5.0,3.0,0.0,0.0,0.0
114,64,51,24,1,0.0,0.0,1.0,0.0,0.0,0.0
84,65,30,28,1,1.0,0.0,0.0,0.0,0.0,0.0
83,42,35,10,1,4.0,0.0,1.0,0.0,0.0,0.0
99,68,38,32,1,1.0,2.0,1.0,0.0,0.0,0.0
98,69,42,33,1,1.0,0.0,0.0,0.0,0.0,0.0
89,64,46,26,1,0.0,0.0,0.0,0.0,0.0,0.0
93,54,51,22,1,4.0,2.0,3.0,0.0,0.0,0.0
113,55,46,33,1,2.0,0.0,0.0,0.0,0.0,0.0
120,51,45,30,1,2.0,2.0,0.0,0.0,0.0,0.0
114,62,33,23,1,0.0,1.0,0.0,0.0,0.0,0.0
78,43,35,18,1,1.0,0.0,1.0,0.0,0.0,0.0
101,36,37,16,1,10.0,6.0,4.0,0.0,1.0,0.0
101,62,51,24,1,0.0,0.0,0.0,0.0,0.0,0.0
107,62,38,27,1,2.0,0.0,2.0,0.0,0.0,0.0
109,58,35,20,1,0.0,1.0,0.0,0.0,0.0,0.0
102,79,50,29,1,0.0,1.0,1.0,0.0,0.0,0.0
84,58,31,27,1,0.0,1.0,0.0,0.0,0.0,0.0
75,73,37,26,1,0.0,0.0,0.0,0.0,0.0,0.0
107,68,51,23,1,1.0,0.0,0.0,0.0,0.0,0.0
116,67,44,17,1,1.0,1.0,0.0,0.0,0.0,0.0
111,55,41,20,1,3.0,4.0,2.0,0.0,0.0,0.0
95,63,52,22,1,0.0,1.0,1.0,0.0,0.0,0.0
87,63,52,21,1,0.0,0.0,0.0,0.0,0.0,0.0
83,51,36,36,1,2.0,0.0,1.0,0.0,0.0,0.0
96,66,36,34,1,3.0,1.0,1.0,0.0,0.0,0.0
77,68,45,39,1,0.0,0.0,3.0,0.0,0.0,0.0
94,63,45,21,1,2.0,0.0,0.0,0.0,0.0,0.0
101,47,38,28,1,0.0,1.0,1.0,0.0,0.0,0.0
100,59,48,24,1,1.0,1.0,0.0,0.0,0.0,0.0
102,71,41,16,1,0.0,0.0,0.0,0.0,0.0,0.0
91,68,33,32,1,0.0,1.0,1.0,0.0,0.0,0.0
105,61,45,26,1,0.0,0.0,0.0,0.0,0.0,0.0
96,59,56,16,1,1.0,0.0,0.0,0.0,0.0,0.0
117,57,47,23,1,0.0,0.0,0.0,0.0,0.0,0.0
105,64,28,21,1,4.0,0.0,2.0,0.0,0.0,0.0
111,53,54,27,1,0.0,0.0,2.0,0.0,0.0,0.0
110,57,43,21,1,1.0,0.0,0.0,0.0,0.0,0.0
63,41,21,17,1,2.0,2.0,0.0,0.0,0.0,0.0
107,61,36,25,1,3.0,3.0,2.0,0.0,0.0,0.0
77,56,33,24,1,5.0,3.0,1.0,0.0,0.0,0.0
90,58,31,37,1,1.0,1.0,1.0,0.0,0.0,0.0
80,61,33,23,1,2.0,0.0,0.0,0.0,0.0,0.0
105,67,35,15,1,1.0,0.0,1.0,0.0,0.0,0.0
113,60,41,21,1,2.0,0.0,0.0,0.0,0.0,0.0
118,61,44,17,1,1.0,3.0,0.0,0.0,0.0,0.0
92,64,32,31,1,0.0,0.0,0.0,0.0,0.0,0.0
85,51,37,17,1,0.0,0.0,0.0,0.0,0.0,0.0
101,62,44,16,1,0.0,2.0,0.0,0.0,0.0,0.0
99,69,37,25,1,1.0,0.0,0.0,0.0,0.0,0.0
80,68,35,25,1,3.0,0.0,0.0,0.0,0.0,0.0
97,59,44,20,1,3.0,1.0,2.0,0.0,0.0,0.0
80,49,37,16,1,0.0,1.0,2.0,0.0,0.0,0.0
111,67,40,24,1,1.0,0.0,0.0,0.0,0.0,0.0
91,65,46,28,1,0.0,0.0,0.0,0.0,0.0,0.0
95,68,42,29,1,0.0,0.0,0.0,0.0,0.0,0.0
91,48,40,13,1,1.0,0.0,0.0,0.0,0.0,0.0
87,83,46,34,1,0.0,0.0,0.0,0.0,0.0,0.0
94,59,43,34,1,2.0,0.0,1.0,0.0,0.0,0.0
94,68,47,25,1,0.0,0.0,1.0,0.0,0.0,0.0
88,69,48,34,1,0.0,0.0,0.0,0.0,0.0,0.0
79,71,35,33,1,0.0,0.0,0.0,0.0,0.0,0.0
103,61,51,21,1,0.0,0.0,0.0,0.0,0.0,0.0
87,69,39,32,1,1.0,0.0,2.0,0.0,0.0,0.0
83,59,45,40,1,2.0,0.0,0.0,0.0,0.0,0.0
92,52,32,13,1,2.0,0.0,0.0,0.0,0.0,0.0
99,45,40,25,1,6.0,3.0,1.0,0.0,0.0,0.0
93,78,39,39,1,0.0,0.0,0.0,0.0,0.0,0.0
101,55,46,20,1,2.0,0.0,2.0,0.0,0.0,0.0
104,54,41,32,1,0.0,3.0,3.0,0.0,0.0,0.0
106,52,45,24,1,0.0,1.0,1.0,0.0,0.0,0.0
78,81,36,26,1,0.0,0.0,0.0,0.0,0.0,0.0
59,52,30,23,1,0.0,0.0,1.0,0.0,0.0,0.0
96,54,37,22,1,0.0,0.0,0.0,0.0,0.0,0.0
97,60,43,35,1,0.0,0.0,1.0,0.0,0.0,0.0
85,66,42,26,1,1.0,0.0,0.0,0.0,0.0,0.0
107,58,44,26,1,3.0,2.0,2.0,0.0,0.0,0.0
102,56,45,17,1,1.0,3.0,0.0,0.0,0.0,0.0
112,52,40,16,1,8.0,7.0,2.0,0.0,0.0,0.0
103,55,44,25,1,2.0,0.0,1.0,0.0,0.0,0.0
113,62,44,25,1,0.0,0.0,0.0,0.0,0.0,0.0
85,51,42,18,1,0.0,1.0,2.0,0.0,0.0,0.0
81,56,38,20,1,0.0,1.0,0.0,0.0,0.0,0.0
96,71,40,31,1,2.0,1.0,0.0,0.0,0.0,0.0
95,58,46,27,1,2.0,1.0,1.0,0.0,0.0,0.0
111,48,43,22,1,2.0,1.0,1.0,0.0,0.0,0.0
89,58,43,23,1,0.0,0.0,0.0,0.0,0.0,0.0
103,53,52,18,1,0.0,3.0,0.0,0.0,0.0,0.0
99,56,57,29,1,0.0,0.0,0.0,0.0,0.0,0.0
111,67,45,34,1,2.0,0.0,0.0,0.0,0.0,0.0
101,69,47,25,1,1.0,1.0,0.0,0.0,0.0,0.0
108,56,42,22,1,4.0,7.0,1.0,0.0,0.0,0.0
91,67,40,34,1,2.0,0.0,0.0,0.0,0.0,0.0
108,59,33,27,1,0.0,2.0,1.0,0.0,0.0,0.0
110,64,52,16,1,0.0,1.0,0.0,0.0,0.0,0.0
90,59,55,16,1,1.0,1.0,0.0,0.0,0.0,0.0
110,69,40,23,1,0.0,2.0,0.0,0.0,0.0,0.0
100,61,25,22,1,1.0,0.0,1.0,0.0,0.0,0.0
92,66,50,27,1,1.0,1.0,0.0,0.0,0.0,0.0
125,58,43,19,1,1.0,1.0,0.0,0.0,0.0,0.0
95,66,45,24,1,0.0,0.0,0.0,0.0,0.0,0.0
101,63,52,21,1,0.0,0.0,0.0,0.0,0.0,0.0
77,51,30,17,1,1.0,1.0,0.0,0.0,0.0,0.0
102,55,42,29,1,0.0,0.0,0.0,0.0,0.0,0.0
100,53,42,29,1,0.0,2.0,0.0,0.0,0.0,0.0
104,58,45,26,1,3.0,3.0,0.0,0.0,0.0,0.0
87,55,29,34,1,1.0,0.0,1.0,0.0,0.0,0.0
99,67,42,25,1,0.0,0.0,1.0,0.0,0.0,0.0
70,55,38,23,1,0.0,1.0,0.0,0.0,0.0,0.0
97,60,34,18,1,1.0,0.0,1.0,0.0,0.0,0.0
86,59,34,12,1,0.0,0.0,0.0,0.0,0.0,0.0
70,40,31,22,1,0.0,0.0,0.0,0.0,0.0,0.0
94,62,40,30,1,0.0,0.0,0.0,0.0,0.0,0.0
109,57,49,21,1,1.0,0.0,0.0,0.0,0.0,0.0
113,52,37,17,1,6.0,1.0,3.0,0.0,0.0,0.0
103,61,49,19,1,0.0,0.0,1.0,0.0,0.0,0.0
105,66,40,26,1,1.0,0.0,1.0,0.0,0.0,0.0
86,59,44,36,1,1.0,1.0,0.0,0.0,0.0,0.0
92,68,49,27,1,1.0,2.0,0.0,0.0,0.0,0.0
116,58,40,23,1,1.0,2.0,1.0,0.0,0.0,0.0
112,66,41,26,1,0.0,0.0,0.0,0.0,0.0,0.0
95,50,34,16,1,1.0,0.0,2.0,0.0,0.0,0.0
87,71,39,37,1,0.0,0.0,0.0,0.0,0.0,0.0
114,44,35,30,1,2.0,2.0,1.0,0.0,0.0,0.0
96,66,47,23,1,1.0,0.0,0.0,0.0,0.0,0.0
90,60,32,23,1,2.0,1.0,0.0,0.0,0.0,0.0
96,74,40,24,1,2.0,0.0,1.0,0.0,0.0,0.0
75,68,45,28,1,0.0,1.0,0.0,0.0,0.0,0.0
105,62,49,23,1,0.0,0.0,0.0,0.0,0.0,0.0
82,78,32,29,1,0.0,0.0,0.0,0.0,0.0,0.0
109,59,44,17,1,2.0,0.0,0.0,0.0,0.0,0.0
118,46,36,27,1,4.0,2.0,5.0,0.0,0.0,0.0
97,72,37,30,1,2.0,2.0,0.0,0.0,0.0,0.0
93,52,44,26,1,2.0,2.0,0.0,0.0,0.0,0.0
109,64,41,23,1,1.0,4.0,0.0,0.0,0.0,0.0
108,71,38,29,1,2.0,1.0,0.0,0.0,0.0,0.0
109,57,39,26,1,3.0,2.0,0.0,0.0,0.0,0.0
133,72,50,12,1,3.0,4.0,0.0,0.0,0.0,0.0
99,65,47,33,1,0.0,0.0,0.0,0.0,0.0,0.0
96,56,53,22,1,0.0,0.0,0.0,0.0,0.0,0.0
78,54,32,29,1,0.0,1.0,1.0,0.0,0.0,0.0
112,60,48,23,1,2.0,1.0,0.0,0.0,0.0,0.0
95,65,40,40,1,0.0,2.0,0.0,0.0,0.0,0.0
109,58,39,21,1,1.0,1.0,0.0,0.0,0.0,0.0
76,54,40,13,1,1.0,0.0,4.0,0.0,0.0,0.0
79,43,33,28,1,1.0,2.0,0.0,0.0,0.0,0.0
90,51,61,27,1,0.0,0.0,0.0,0.0,0.0,0.0
93,55,40,29,1,0.0,0.0,0.0,0.0,0.0,0.0
73,51,34,19,1,0.0,0.0,0.0,0.0,0.0,0.0
97,53,51,26,1,1.0,1.0,1.0,0.0,0.0,0.0
104,71,40,20,1,4.0,0.0,0.0,0.0,0.0,0.0
87,62,49,22,1,0.0,0.0,0.0,0.0,0.0,0.0
121,53,38,14,1,0.0,0.0,0.0,0.0,0.0,0.0
109,68,43,31,1,2.0,2.0,0.0,0.0,0.0,0.0
91,65,50,24,1,3.0,0.0,1.0,0.0,0.0,0.0
123,59,44,16,1,0.0,0.0,1.0,0.0,0.0,0.0
102,56,41,28,1,2.0,3.0,1.0,0.0,0.0,0.0
85,60,35,21,1,1.0,0.0,0.0,0.0,0.0,0.0
92,59,36,25,1,0.0,2.0,0.0,0.0,0.0,0.0
110,50,52,24,1,1.0,1.0,0.0,0.0,0.0,0.0
93,59,52,33,1,0.0,0.0,0.0,0.0,0.0,0.0
104,56,41,14,1,0.0,1.0,0.0,0.0,0.0,0.0
102,59,37,22,1,0.0,1.0,3.0,0.0,0.0,0.0
104,70,40,27,1,0.0,1.0,0.0,0.0,0.0,0.0
79,65,40,33,1,0.0,0.0,0.0,0.0,0.0,0.0
97,55,44,35,1,2.0,0.0,3.0,0.0,0.0,0.0
118,58,43,19,1,4.0,3.0,2.0,0.0,0.0,0.0
128,64,49,21,1,0.0,0.0,0.0,0.0,0.0,0.0
96,80,34,18,1,2.0,0.0,1.0,0.0,0.0,0.0
112,57,42,15,1,1.0,3.0,0.0,0.0,0.0,0.0
109,71,38,28,1,1.0,0.0,0.0,0.0,0.0,0.0
110,59,49,25,1,1.0,2.0,0.0,0.0,0.0,0.0
97,62,47,19,1,3.0,0.0,0.0,0.0,0.0,0.0
87,70,47,23,1,0.0,0.0,0.0,0.0,0.0,0.0
110,57,61,23,1,1.0,0.0,0.0,0.0,0.0,0.0
85,74,43,33,1,0.0,0.0,0.0,0.0,0.0,0.0
98,74,39,13,1,0.0,0.0,1.0,0.0,0.0,0.0
110,51,50,23,1,1.0,0.0,0.0,0.0,0.0,0.0
110,50,40,12,1,2.0,6.0,5.0,0.0,0.0,0.0
110,56,34,36,1,1.0,0.0,0.0,0.0,0.0,0.0
99,68,31,32,1,0.0,0.0,0.0,0.0,0.0,0.0
64,47,30,20,1,0.0,0.0,0.0,0.0,0.0,0.0
117,62,47,14,1,0.0,0.0,0.0,0.0,0.0,0.0
104,54,32,10,1,11.0,1.0,0.0,0.0,0.0,0.0
99,52,40,22,1,5.0,1.0,2.0,0.0,0.0,0.0
129,61,41,13,1,1.0,2.0,0.0,0.0,0.0,0.0
103,63,40,23,1,2.0,0.0,0.0,0.0,0.0,0.0
99,58,42,23,1,4.0,0.0,1.0,0.0,0.0,0.0
94,63,36,29,1,1.0,2.0,1.0,0.0,0.0,0.0
110,48,27,20,1,10.0,1.0,9.0,0.0,1.0,0.0
106,60,34,20,1,2.0,3.0,0.0,0.0,0.0,0.0
89,69,44,37,1,1.0,1.0,1.0,0.0,0.0,0.0
93,54,47,26,1,0.0,0.0,0.0,0.0,0.0,0.0
85,54,33,28,1,1.0,0.0,0.0,0.0,0.0,0.0
93,67,36,29,1,1.0,0.0,1.0,0.0,0.0,0.0
83,46,51,13,1,0.0,0.0,0.0,0.0,0.0,0.0
104,70,41,34,1,2.0,2.0,0.0,0.0,0.0,0.0
93,71,46,23,1,0.0,0.0,0.0,0.0,0.0,0.0
105,59,41,31,1,0.0,1.0,1.0,0.0,0.0,0.0
73,73,36,24,1,0.0,0.0,0.0,0.0,0.0,0.0
107,65,46,17,1,1.0,0.0,0.0,0.0,0.0,0.0
92,64,47,24,1,0.0,1.0,2.0,0.0,0.0,0.0
106,70,29,25,1,0.0,0.0,0.0,0.0,0.0,0.0
100,53,42,19,1,1.0,1.0,0.0,0.0,0.0,0.0
95,48,44,31,1,1.0,0.0,1.0,0.0,0.0,0.0
115,64,46,23,1,1.0,1.0,0.0,0.0,0.0,0.0
93,49,49,26,1,1.0,0.0,3.0,0.0,0.0,0.0
98,52,57,33,1,0.0,1.0,0.0,0.0,0.0,0.0
69,40,24,21,1,1.0,0.0,0.0,0.0,0.0,0.0
86,53,39,29,1,0.0,0.0,0.0,0.0,0.0,0.0
95,66,34,25,1,0.0,0.0,0.0,0.0,0.0,0.0
100,62,48,27,1,2.0,1.0,0.0,0.0,0.0,0.0
108,60,54,22,1,1.0,2.0,1.0,0.0,0.0,0.0
100,51,38,16,1,1.0,3.0,1.0,0.0,0.0,0.0
96,67,36,30,1,1.0,0.0,3.0,0.0,0.0,0.0
92,65,36,20,1,1.0,0.0,0.0,0.0,0.0,0.0
102,58,52,30,1,1.0,0.0,1.0,0.0,0.0,0.0
104,51,44,23,1,3.0,3.0,2.0,0.0,0.0,0.0
98,67,42,19,1,0.0,0.0,1.0,0.0,0.0,0.0
112,60,51,21,1,0.0,0.0,0.0,0.0,0.0,0.0
87,59,43,29,1,1.0,0.0,0.0,0.0,0.0,0.0
109,60,45,21,1,0.0,2.0,1.0,0.0,0.0,0.0
94,55,44,20,1,2.0,1.0,2.0,0.0,0.0,0.0
106,51,51,16,1,2.0,2.0,9.0,0.0,0.0,0.0
93,49,36,18,1,1.0,0.0,0.0,0.0,0.0,0.0
97,50,40,20,1,0.0,0.0,0.0,0.0,0.0,0.0
94,60,37,37,1,4.0,1.0,0.0,0.0,0.0,0.0
113,72,39,30,1,0.0,0.0,0.0,0.0,0.0,0.0
102,62,62,19,1,0.0,2.0,0.0,0.0,0.0,0.0
99,72,44,32,1,1.0,1.0,1.0,0.0,0.0,0.0
75,61,41,21,1,0.0,0.0,0.0,0.0,0.0,0.0
94,68,43,27,1,1.0,0.0,0.0,0.0,0.0,0.0
85,41,42,21,1,1.0,1.0,2.0,0.0,0.0,0.0
71,57,43,27,1,0.0,0.0,0.0,0.0,0.0,0.0
106,59,44,27,1,0.0,1.0,0.0,0.0,0.0,0.0
100,52,47,30,1,2.0,0.0,1.0,0.0,0.0,1.0
114,73,46,23,1,1.0,1.0,0.0,0.0,0.0,0.0
92,53,27,21,1,0.0,0.0,0.0,0.0,0.0,0.0
91,60,53,28,1,0.0,0.0,1.0,0.0,0.0,0.0
99,58,41,22,1,0.0,0.0,1.0,0.0,0.0,0.0
118,61,36,25,1,0.0,1.0,1.0,0.0,0.0,0.0
107,61,52,18,1,2.0,0.0,0.0,0.0,0.0,0.0
102,64,43,21,1,2.0,0.0,0.0,0.0,0.0,0.0
111,65,43,30,1,1.0,0.0,0.0,0.0,0.0,0.0
102,66,37,26,1,1.0,0.0,0.0,0.0,0.0,0.0
105,55,42,16,1,0.0,1.0,0.0,0.0,0.0,0.0
79,80,38,37,1,1.0,1.0,0.0,0.0,0.0,0.0
67,49,39,20,1,0.0,0.0,0.0,0.0,0.0,0.0
101,61,47,26,1,0.0,0.0,0.0,0.0,0.0,0.0
107,50,55,22,1,0.0,0.0,0.0,0.0,0.0,0.0
121,59,37,13,1,0.0,2.0,1.0,0.0,0.0,0.0
78,75,28,29,1,2.0,0.0,3.0,0.0,0.0,0.0
91,70,42,28,1,1.0,1.0,0.0,0.0,0.0,0.0
81,70,30,26,1,1.0,0.0,0.0,0.0,0.0,0.0
96,64,49,28,1,1.0,1.0,0.0,0.0,0.0,0.0
95,55,41,22,1,0.0,0.0,3.0,0.0,0.0,0.0
85,64,37,37,1,1.0,1.0,1.0,0.0,0.0,0.0
110,59,46,24,1,1.0,2.0,1.0,0.0,0.0,0.0
105,58,32,35,1,2.0,2.0,2.0,0.0,0.0,0.0
108,60,40,26,1,0.0,0.0,0.0,0.0,0.0,0.0
107,49,55,9,1,0.0,0.0,0.0,0.0,0.0,0.0
99,59,42,36,1,0.0,0.0,0.0,0.0,0.0,0.0
95,58,46,26,1,1.0,0.0,0.0,0.0,0.0,0.0
